pumping,freq,signal,scan_id
F1=2_200Vcm,17331.558967,0.31631924166666503,9
F1=2_200Vcm,17331.559026,0.34923457666666596,9
F1=2_200Vcm,17331.559102833333,0.16648406833333174,9
F1=2_200Vcm,17331.559167833333,0.017347501666667996,9
F1=2_200Vcm,17331.559275333333,0.3833491600000042,9
F1=2_200Vcm,17331.559379000002,0.5818289916666711,9
F1=2_200Vcm,17331.559491833334,0.15082968500000143,9
F1=2_200Vcm,17331.559607666666,-0.08110919833333505,9
F1=2_200Vcm,17331.559706833334,0.046987284999996,9
F1=2_200Vcm,17331.559801666666,0.1801870349999997,9
F1=2_200Vcm,17331.55991483333,0.016191016666663602,9
F1=2_200Vcm,17331.560021666664,0.08083676000000545,9
F1=2_200Vcm,17331.560104333334,0.08246861333333717,9
F1=2_200Vcm,17331.560212,0.1333764366666678,9
F1=2_200Vcm,17331.560293833336,-0.08095795666666689,9
F1=2_200Vcm,17331.560396333334,0.03370680333333516,9
F1=2_200Vcm,17331.56050916667,-0.1136408283333291,9
F1=2_200Vcm,17331.560632666668,0.20038517000000197,9
F1=2_200Vcm,17331.56073133333,0.03219879833332847,9
F1=2_200Vcm,17331.560809333332,-0.06744257999999691,9
F1=2_200Vcm,17331.56091333333,-0.0997672066666669,9
F1=2_200Vcm,17331.5610885,-0.11592722500000534,9
F1=2_200Vcm,17331.561166166666,-0.06674182000000199,9
F1=2_200Vcm,17331.561284666666,0.028751774999999036,9
F1=2_200Vcm,17331.561398166665,0.13305845999999968,9
F1=2_200Vcm,17331.561475333336,0.2146930466666644,9
F1=2_200Vcm,17331.561596166666,0.2005224733333374,9
F1=2_200Vcm,17331.56167316667,0.1494441583333343,9
F1=2_200Vcm,17331.561756,0.013505446666664476,9
F1=2_200Vcm,17331.561911499997,0.18497994500000103,9
F1=2_200Vcm,17331.5619915,0.13336946333333213,9
F1=2_200Vcm,17331.562061333334,0.20267790333333022,9
F1=2_200Vcm,17331.562164000003,-0.017571991666662966,9
F1=2_200Vcm,17331.562227666665,0.08118532499999692,9
F1=2_200Vcm,17331.5623255,0.18080813666666315,9
F1=2_200Vcm,17331.562421333332,0.08106280166667004,9
F1=2_200Vcm,17331.562538166665,0.050936518333334777,9
F1=2_200Vcm,17331.562642333334,0.13300911500000198,9
F1=2_200Vcm,17331.562746666666,0.3813303983333345,9
F1=2_200Vcm,17331.5628365,0.08574451166666484,9
F1=2_200Vcm,17331.562929,0.18258329666666576,9
F1=2_200Vcm,17331.5630255,0.14669828666667004,9
F1=2_200Vcm,17331.56313533333,0.16493704833333284,9
F1=2_200Vcm,17331.563246833335,0.11398586333333144,9
F1=2_200Vcm,17331.563377000002,0.015592388333331986,9
F1=2_200Vcm,17331.56348383333,0.14911623166666355,9
F1=2_200Vcm,17331.5635755,0.14740924333333097,9
F1=2_200Vcm,17331.56367616667,0.2489615816666683,9
F1=2_200Vcm,17331.563770166667,0.016455098333336055,9
F1=2_200Vcm,17331.563826166668,-0.016997938333335346,9
F1=2_200Vcm,17331.563907666667,0.08266773499999822,9
F1=2_200Vcm,17331.564051499998,0.26171977499999677,9
F1=2_200Vcm,17331.564089666666,0.032469861666665455,9
F1=2_200Vcm,17331.564202166668,0.13321253833333216,9
F1=2_200Vcm,17331.564360500004,0.3131208833333322,9
F1=2_200Vcm,17331.564457,0.13217767000000194,9
F1=2_200Vcm,17331.564546166668,0.18026915166666804,9
F1=2_200Vcm,17331.564645166665,0.08214290000000223,9
F1=2_200Vcm,17331.564751166665,0.29533464333332937,9
F1=2_200Vcm,17331.564839833332,0.01882034833333556,9
F1=2_200Vcm,17331.564941833334,0.09829678333333348,9
F1=2_200Vcm,17331.565027833334,0.24951362333333585,9
F1=2_200Vcm,17331.56511583333,0.03520962833333467,9
F1=2_200Vcm,17331.56524,0.26850401999999984,9
F1=2_200Vcm,17331.565336666667,0.34905099499999975,9
F1=2_200Vcm,17331.56542633333,0.24827473166666664,9
F1=2_200Vcm,17331.56551433333,0.1833065099999966,9
F1=2_200Vcm,17331.565598833335,0.34874058000000163,9
F1=2_200Vcm,17331.565712333333,0.13368635833333392,9
F1=2_200Vcm,17331.565847166665,0.1662086283333317,9
F1=2_200Vcm,17331.565986999998,0.4829275783333297,9
F1=2_200Vcm,17331.566087666666,0.2995151950000013,9
F1=2_200Vcm,17331.566195333333,0.23139488666666644,9
F1=2_200Vcm,17331.5662765,0.32926969499999986,9
F1=2_200Vcm,17331.566353333335,0.4302605333333348,9
F1=2_200Vcm,17331.56646033333,0.4617873000000004,9
F1=2_200Vcm,17331.566578500002,0.7322155333333359,9
F1=2_200Vcm,17331.5667115,0.4960624033333365,9
F1=2_200Vcm,17331.566822833334,0.35071679000000183,9
F1=2_200Vcm,17331.566903,0.2819321916666725,9
F1=2_200Vcm,17331.566989333336,0.1964748483333322,9
F1=2_200Vcm,17331.567074666666,0.34861853166666606,9
F1=2_200Vcm,17331.567156,0.46172517833333315,9
F1=2_200Vcm,17331.567241333334,0.22962224166667117,9
F1=2_200Vcm,17331.56735116667,0.24511462500000405,9
F1=2_200Vcm,17331.567472333332,9.910333333632338e-05,9
F1=2_200Vcm,17331.567574833334,0.06678092333333402,9
F1=2_200Vcm,17331.567670333334,0.1976148866666674,9
F1=2_200Vcm,17331.5677685,0.34624719500000184,9
F1=2_200Vcm,17331.567852666663,-0.018127868333334334,9
F1=2_200Vcm,17331.567940999998,0.09645193499999755,9
F1=2_200Vcm,17331.5680555,0.1822090199999993,9
F1=2_200Vcm,17331.5681705,0.38177712333333236,9
F1=2_200Vcm,17331.568331166665,-0.0029965883333316866,9
F1=2_200Vcm,17331.568442166663,0.05222955166666575,9
F1=2_200Vcm,17331.568530666667,0.11445978000000243,9
F1=2_200Vcm,17331.568614333333,0.24741434166666762,9
F1=2_200Vcm,17331.568677166666,0.0005666583333392339,9
F1=2_200Vcm,17331.568767666668,0.13378445333333355,9
F1=2_200Vcm,17331.568879833336,0.23366731499999632,9
F1=2_200Vcm,17331.568979833337,0.034207611666665944,9
F1=2_200Vcm,17331.569084833332,0.4065907133333323,9
F1=2_200Vcm,17331.569184833334,0.3842215716666656,9
F1=2_200Vcm,17331.569301166666,0.06683396166666498,9
F1=2_200Vcm,17331.56940533333,0.179920628333334,9
F1=2_200Vcm,17331.569502166665,0.31417249999999447,9
F1=2_200Vcm,17331.569601833336,0.3810903883333311,9
F1=2_200Vcm,17331.569702166667,0.3311470833333336,9
F1=2_200Vcm,17331.569783166666,0.2215376983333358,9
F1=2_200Vcm,17331.569898833335,0.4487243350000015,9
F1=2_200Vcm,17331.569997333332,0.2975757399999975,9
F1=2_200Vcm,17331.570096833337,0.2783513299999986,9
F1=2_200Vcm,17331.570214333336,0.47686047500000095,9
F1=2_200Vcm,17331.570313166667,0.5007698766666677,9
F1=2_200Vcm,17331.570395,0.44346695833333016,9
F1=2_200Vcm,17331.570515166666,0.44438528499999796,9
F1=2_200Vcm,17331.570612166666,0.19926066333333597,9
F1=2_200Vcm,17331.570695833336,0.21605674333333152,9
F1=2_200Vcm,17331.570784500003,0.1306094783333341,9
F1=2_200Vcm,17331.570875166664,0.22833050833333599,9
F1=2_200Vcm,17331.5709505,0.42619242499999827,9
F1=2_200Vcm,17331.571076333337,0.21363207333333303,9
F1=2_200Vcm,17331.5711745,0.06726207333333523,9
F1=2_200Vcm,17331.571286333332,0.19944073000000184,9
F1=2_200Vcm,17331.5713715,0.20337697999999862,9
F1=2_200Vcm,17331.571464166667,0.393950968333331,9
F1=2_200Vcm,17331.57159733333,0.33878826833333475,9
F1=2_200Vcm,17331.571698999996,0.0473546383333342,9
F1=2_200Vcm,17331.57180033333,0.2767193883333328,9
F1=2_200Vcm,17331.571892333337,0.26534421333333474,9
F1=2_200Vcm,17331.571993166664,0.34989364333333284,9
F1=2_200Vcm,17331.572111666665,0.5499139083333348,9
F1=2_200Vcm,17331.5722375,0.56364491,9
F1=2_200Vcm,17331.572314833335,0.7160884766666661,9
F1=2_200Vcm,17331.572413333335,0.4481520699999993,9
F1=2_200Vcm,17331.572500000002,0.3474807599999982,9
F1=2_200Vcm,17331.572600833333,0.38202060666666915,9
F1=2_200Vcm,17331.57268,0.23208767333333133,9
F1=2_200Vcm,17331.57276916667,0.4162074450000018,9
F1=2_200Vcm,17331.572874,0.2174370183333315,9
F1=2_200Vcm,17331.572933833337,0.3663329283333326,9
F1=2_200Vcm,17331.573021333334,0.0018987633333335198,9
F1=2_200Vcm,17331.573160999997,0.3309104916666701,9
F1=2_200Vcm,17331.573264666666,0.1806160849999964,9
F1=2_200Vcm,17331.573379,0.08488572500000131,9
F1=2_200Vcm,17331.573514666667,0.21208815166666753,9
F1=2_200Vcm,17331.573607000002,0.443136376666665,9
F1=2_200Vcm,17331.5736395,0.3132361216666688,5
F1=2_200Vcm,17331.573664666666,0.2292976516666646,9
F1=2_200Vcm,17331.573741666667,0.25005393833332934,5
F1=2_200Vcm,17331.573771,0.477422735000001,9
F1=2_200Vcm,17331.57382266667,0.19830014333333512,5
F1=2_200Vcm,17331.57387333333,0.14802911333333618,9
F1=2_200Vcm,17331.573932500003,0.5959938399999984,5
F1=2_200Vcm,17331.573944500004,0.11674291666666432,9
F1=2_200Vcm,17331.57403016667,0.4473125016666642,5
F1=2_200Vcm,17331.574051666666,0.19783095333333436,9
F1=2_200Vcm,17331.574140666668,0.3147330650000034,9
F1=2_200Vcm,17331.574151833334,0.21539323333333243,5
F1=2_200Vcm,17331.574232166666,0.18525333666666507,5
F1=2_200Vcm,17331.574288166667,0.2818978083333301,9
F1=2_200Vcm,17331.574320000003,0.11567259499999835,5
F1=2_200Vcm,17331.574391666665,0.46168307500000283,9
F1=2_200Vcm,17331.5744195,0.21583291166666713,5
F1=2_200Vcm,17331.574504,0.45254536500000037,5
F1=2_200Vcm,17331.5745055,0.4107563716666652,9
F1=2_200Vcm,17331.5745985,0.28181339500000124,5
F1=2_200Vcm,17331.574609666666,0.3423391583333352,9
F1=2_200Vcm,17331.574693833336,0.5267233416666647,9
F1=2_200Vcm,17331.574700166668,0.23463372833333626,5
F1=2_200Vcm,17331.574769666666,0.2653546999999995,9
F1=2_200Vcm,17331.574827333334,0.11982696500000067,5
F1=2_200Vcm,17331.5748695,0.27000567166666883,9
F1=2_200Vcm,17331.574915333335,-0.0004445566666685252,5
F1=2_200Vcm,17331.574990166668,0.49704772333333685,9
F1=2_200Vcm,17331.575032166667,0.03309984000000143,5
F1=2_200Vcm,17331.575080666666,0.315757678333332,9
F1=2_200Vcm,17331.575114333333,0.08438917666666551,5
F1=2_200Vcm,17331.5751995,0.4777880749999997,9
F1=2_200Vcm,17331.575245333333,0.13396679333333392,5
F1=2_200Vcm,17331.575272500002,0.29714987666666515,9
F1=2_200Vcm,17331.575341166666,0.18266884666666783,5
F1=2_200Vcm,17331.575398999998,0.46544155666667275,9
F1=2_200Vcm,17331.575438666667,0.1471931299999988,5
F1=2_200Vcm,17331.57551983333,0.48315247500000147,9
F1=2_200Vcm,17331.575548,0.23136085166666678,5
F1=2_200Vcm,17331.575642333333,0.36502962500000047,9
F1=2_200Vcm,17331.5756675,0.30088199166666374,5
F1=2_200Vcm,17331.575725666666,0.6316370750000015,9
F1=2_200Vcm,17331.575761333334,0.48273177999999983,5
F1=2_200Vcm,17331.57582166667,0.4971757616666681,9
F1=2_200Vcm,17331.575867166666,0.468144363333332,5
F1=2_200Vcm,17331.575941833333,0.38463026833333586,9
F1=2_200Vcm,17331.575953333333,0.46707211666666804,5
F1=2_200Vcm,17331.5760425,0.5335189216666683,9
F1=2_200Vcm,17331.57607483333,0.620175486666667,5
F1=2_200Vcm,17331.576129166668,0.3224346716666674,5
F1=2_200Vcm,17331.576158833337,0.4968323066666661,9
F1=2_200Vcm,17331.576205333335,0.6354365066666628,5
F1=2_200Vcm,17331.576242,0.4999666533333339,9
F1=2_200Vcm,17331.576325333335,0.5551249766666699,5
F1=2_200Vcm,17331.576378833335,0.6137205866666676,9
F1=2_200Vcm,17331.576423,0.11962163166666784,5
F1=2_200Vcm,17331.576452666668,0.5959379950000031,9
F1=2_200Vcm,17331.576486833335,0.7318701916666696,5
F1=2_200Vcm,17331.576543,0.7630234516666718,9
F1=2_200Vcm,17331.576603499998,0.5321096299999982,5
F1=2_200Vcm,17331.576637500002,0.599368518333337,9
F1=2_200Vcm,17331.576734500002,0.6132713833333336,9
F1=2_200Vcm,17331.57674483333,0.43073936833333554,5
F1=2_200Vcm,17331.5768355,0.48117449000000073,9
F1=2_200Vcm,17331.576863,0.3649681083333311,5
F1=2_200Vcm,17331.5769375,0.5947957266666655,9
F1=2_200Vcm,17331.576983833333,0.3998677999999978,5
F1=2_200Vcm,17331.577026833333,0.46381662333333196,9
F1=2_200Vcm,17331.577080666666,0.5653325950000003,5
F1=2_200Vcm,17331.577137333334,0.31540315833333343,9
F1=2_200Vcm,17331.577173499998,0.44884779500000044,5
F1=2_200Vcm,17331.577258166664,0.34833122666666666,5
F1=2_200Vcm,17331.577263666662,0.19928344666666684,9
F1=2_200Vcm,17331.5773345,0.3674397066666703,9
F1=2_200Vcm,17331.577378499995,0.6296013733333344,5
F1=2_200Vcm,17331.5774285,0.26186316166666285,9
F1=2_200Vcm,17331.57748566667,0.4966809533333315,5
F1=2_200Vcm,17331.577492166663,0.3302516533333346,9
F1=2_200Vcm,17331.577569166668,0.6646118433333316,5
F1=2_200Vcm,17331.577569833335,0.29683096666666614,9
F1=2_200Vcm,17331.5776615,0.41466129166666577,5
F1=2_200Vcm,17331.577697666668,0.2989288533333391,9
F1=2_200Vcm,17331.577768666666,0.23278720500000116,5
F1=2_200Vcm,17331.577781666667,0.6442602716666642,9
F1=2_200Vcm,17331.577860666664,0.2509277233333294,5
F1=2_200Vcm,17331.57794683333,0.245704006666668,9
F1=2_200Vcm,17331.577976166667,0.23248042999999893,5
F1=2_200Vcm,17331.578021999998,0.33037382166666746,9
F1=2_200Vcm,17331.578051499997,0.3986185366666689,5
F1=2_200Vcm,17331.578100666666,0.6087305883333347,9
F1=2_200Vcm,17331.5781645,0.8070354966666689,9
F1=2_200Vcm,17331.578169166663,0.36456918333333127,5
F1=2_200Vcm,17331.578243,0.6119298283333316,9
F1=2_200Vcm,17331.578252833333,0.33164159333333465,5
F1=2_200Vcm,17331.57837766667,0.383245199999999,5
F1=2_200Vcm,17331.578399333335,0.725804578333336,9
F1=2_200Vcm,17331.5784525,0.5953720333333338,9
F1=2_200Vcm,17331.578462166664,0.25159222166666584,5
F1=2_200Vcm,17331.578553833333,0.8256977516666686,9
F1=2_200Vcm,17331.578564666666,0.3335425299999979,5
F1=2_200Vcm,17331.5786455,0.15037591833333339,5
F1=2_200Vcm,17331.578676499998,0.4620013900000033,9
F1=2_200Vcm,17331.578729999997,0.40066068333333305,5
F1=2_200Vcm,17331.578759833334,0.3486876149999981,9
F1=2_200Vcm,17331.5788435,0.4857403366666677,5
F1=2_200Vcm,17331.578874000003,0.5796451466666662,9
F1=2_200Vcm,17331.578960833336,0.13050931333332813,5
F1=2_200Vcm,17331.578986666667,0.6789585316666654,9
F1=2_200Vcm,17331.57904366667,0.03375367999999851,5
F1=2_200Vcm,17331.579050000004,0.6297920016666717,9
F1=2_200Vcm,17331.579129,0.29844221166666624,5
F1=2_200Vcm,17331.579137666664,0.9100609183333301,9
F1=2_200Vcm,17331.579254,0.21411562666666278,5
F1=2_200Vcm,17331.579273666666,0.6564909483333325,9
F1=2_200Vcm,17331.579370666663,0.7076385166666654,9
F1=2_200Vcm,17331.57938383333,0.5167978199999946,5
F1=2_200Vcm,17331.57943316667,0.49744088833333366,5
F1=2_200Vcm,17331.57947366667,0.6605658933333326,9
F1=2_200Vcm,17331.579500333333,0.4173582683333332,5
F1=2_200Vcm,17331.579543999997,0.723357116666664,9
F1=2_200Vcm,17331.57962,0.5851783783333344,5
F1=2_200Vcm,17331.5797195,0.757018896666671,9
F1=2_200Vcm,17331.579730499998,0.5352976816666677,5
F1=2_200Vcm,17331.579788,0.9597679933333335,9
F1=2_200Vcm,17331.579811,0.987707100000001,5
F1=2_200Vcm,17331.579893833332,1.0664176966666663,5
F1=2_200Vcm,17331.57993,1.3223848083333305,9
F1=2_200Vcm,17331.579996999997,1.5634408049999968,5
F1=2_200Vcm,17331.58002,1.1923653749999994,9
F1=2_200Vcm,17331.580098000002,1.4982754616666725,5
F1=2_200Vcm,17331.58010783333,0.9636512116666661,9
F1=2_200Vcm,17331.580197833333,1.0523489783333344,5
F1=2_200Vcm,17331.580198833333,1.1072763783333328,9
F1=2_200Vcm,17331.580304666666,1.0888805283333347,9
F1=2_200Vcm,17331.580323500002,0.8707535316666613,5
F1=2_200Vcm,17331.5804065,0.9366981583333344,9
F1=2_200Vcm,17331.580433666666,0.8814674149999964,5
F1=2_200Vcm,17331.5805185,1.0568949299999992,9
F1=2_200Vcm,17331.580521666663,0.7836842666666659,5
F1=2_200Vcm,17331.580605166666,1.1517177733333315,9
F1=2_200Vcm,17331.580628333333,0.6827811466666645,5
F1=2_200Vcm,17331.580715666667,0.6358131166666654,5
F1=2_200Vcm,17331.580738333334,1.2197621749999998,9
F1=2_200Vcm,17331.580794833335,0.45286182999999447,5
F1=2_200Vcm,17331.580825166664,0.6452981266666624,9
F1=2_200Vcm,17331.5809005,0.5001218933333337,5
F1=2_200Vcm,17331.580910333334,0.6938591833333372,9
F1=2_200Vcm,17331.581018666664,0.9463787383333333,9
F1=2_200Vcm,17331.5810225,0.6153050816666664,5
F1=2_200Vcm,17331.581099666666,0.5951013683333352,9
F1=2_200Vcm,17331.581137999998,0.5975009666666667,5
F1=2_200Vcm,17331.58120233333,0.4457825966666678,9
F1=2_200Vcm,17331.581249,0.4977560916666659,5
F1=2_200Vcm,17331.581346833333,0.377664481666666,9
F1=2_200Vcm,17331.581350166667,0.5317530666666699,5
F1=2_200Vcm,17331.581449166668,0.25015068666666557,9
F1=2_200Vcm,17331.581454833333,0.24668187000000028,5
F1=2_200Vcm,17331.581543999997,0.5678670199999986,9
F1=2_200Vcm,17331.581565166667,0.19783456333333235,5
F1=2_200Vcm,17331.581608000004,0.0810694999999982,9
F1=2_200Vcm,17331.58166666667,0.4364940483333322,5
F1=2_200Vcm,17331.581698833328,0.11888402833332971,9
F1=2_200Vcm,17331.581807,0.24898171166666583,5
F1=2_200Vcm,17331.581824999997,0.3675308599999976,9
F1=2_200Vcm,17331.581917333333,0.3648654366666647,5
F1=2_200Vcm,17331.581922,-0.03251703333333822,9
F1=2_200Vcm,17331.582000500002,0.23310090166666858,5
F1=2_200Vcm,17331.582003166666,0.050761496666663,9
F1=2_200Vcm,17331.582094333335,0.08321661166666328,9
F1=2_200Vcm,17331.58209516667,0.36475042333333263,5
F1=2_200Vcm,17331.582180166664,0.05147162666666569,9
F1=2_200Vcm,17331.582195833336,0.4834195233333343,5
F1=2_200Vcm,17331.582281333333,0.5139993833333341,5
F1=2_200Vcm,17331.582284833334,0.33251996833333236,9
F1=2_200Vcm,17331.582366999995,0.6629407216666681,5
F1=2_200Vcm,17331.5823745,0.34394152833333436,9
F1=2_200Vcm,17331.582455666663,0.6809962183333345,5
F1=2_200Vcm,17331.582528666666,0.5120824166666614,9
F1=2_200Vcm,17331.5825735,0.21528133000000096,5
F1=2_200Vcm,17331.582628,0.21291174000000038,9
F1=2_200Vcm,17331.582663333334,0.49567686666667005,5
F1=2_200Vcm,17331.582705166667,0.13045946166666567,9
F1=2_200Vcm,17331.582747833334,-0.017243673333334257,5
F1=2_200Vcm,17331.582801833334,0.4302360349999998,9
F1=2_200Vcm,17331.582862666666,0.19977073833333406,5
F1=2_200Vcm,17331.582894333336,0.34508263499999486,9
F1=2_200Vcm,17331.582981166666,0.29542746833333594,9
F1=2_200Vcm,17331.582982,0.24714451833333137,5
F1=2_200Vcm,17331.583089333333,0.00013903999999961058,5
F1=2_200Vcm,17331.583107,0.2662821599999997,9
F1=2_200Vcm,17331.583183166662,0.1820833300000003,9
F1=2_200Vcm,17331.583184666666,0.23406807166666357,5
F1=2_200Vcm,17331.583287666665,0.2631117566666637,5
F1=2_200Vcm,17331.583287999998,0.417331471666659,9
F1=2_200Vcm,17331.583362666668,0.29928874166666797,5
F1=2_200Vcm,17331.583420000003,0.16896971833333527,9
F1=2_200Vcm,17331.583468333334,0.29790257333333503,5
F1=2_200Vcm,17331.583517166666,0.45126939666666743,9
F1=2_200Vcm,17331.583545999998,0.20007874333332773,5
F1=2_200Vcm,17331.5835965,0.3176390616666704,9
F1=2_200Vcm,17331.5836215,0.15280211666666652,5
F1=2_200Vcm,17331.5836775,0.151577083333336,9
F1=2_200Vcm,17331.583706499998,0.06580872666666877,5
F1=2_200Vcm,17331.58375,0.13504165666666818,9
F1=2_200Vcm,17331.58381533333,0.2640283666666675,5
F1=2_200Vcm,17331.583862,0.43329465833333203,9
F1=2_200Vcm,17331.583921166664,0.2969355083333344,5
F1=2_200Vcm,17331.583960666667,0.4804192516666685,9
F1=2_200Vcm,17331.5840285,0.4947384949999964,9
F1=2_200Vcm,17331.584032333336,0.34509959333333423,5
F1=2_200Vcm,17331.584134999997,0.16453521000000268,5
F1=2_200Vcm,17331.584211666664,0.5747626933333283,9
F1=2_200Vcm,17331.584257333332,0.2812121683333346,5
F1=2_200Vcm,17331.584281333333,0.44699732333333153,9
F1=2_200Vcm,17331.584353666665,0.7295649116666668,5
F1=2_200Vcm,17331.584392,0.3813780549999983,9
F1=2_200Vcm,17331.58444933333,0.8103465150000012,5
F1=2_200Vcm,17331.584509333334,0.5612052516666686,9
F1=2_200Vcm,17331.584530999997,0.6464343483333334,5
F1=2_200Vcm,17331.584623000002,0.06601664333333104,5
F1=2_200Vcm,17331.584627833334,0.5170466199999999,9
F1=2_200Vcm,17331.58470016667,0.5327451116666662,9
F1=2_200Vcm,17331.5847235,0.3993330749999992,5
F1=2_200Vcm,17331.58478933333,0.299014085000003,9
F1=2_200Vcm,17331.584836500002,0.4121390333333371,5
F1=2_200Vcm,17331.584879666665,0.31710216333333163,9
F1=2_200Vcm,17331.584951333334,0.28124933000000185,5
F1=2_200Vcm,17331.58498666667,0.3658670450000047,9
F1=2_200Vcm,17331.585058,0.7113186749999981,5
F1=2_200Vcm,17331.585094833335,0.2332269516666656,9
F1=2_200Vcm,17331.585162,0.4991597316666696,5
F1=2_200Vcm,17331.5852005,0.4674907583333353,9
F1=2_200Vcm,17331.5852625,0.3840309249999961,5
F1=2_200Vcm,17331.58529633333,0.5882627783333316,9
F1=2_200Vcm,17331.5853185,0.1493382033333385,5
F1=2_200Vcm,17331.5854085,0.36228438833333415,9
F1=2_200Vcm,17331.5854735,0.4312886700000001,9
F1=2_200Vcm,17331.585511499998,0.21653557666666537,5
F1=2_200Vcm,17331.585542333334,0.27989645499999793,9
F1=2_200Vcm,17331.58558433333,0.17908837666666444,5
F1=2_200Vcm,17331.585690833334,0.6291272949999989,5
F1=2_200Vcm,17331.585721166666,0.23582140166666815,9
F1=2_200Vcm,17331.585794,0.21624539166667106,5
F1=2_200Vcm,17331.585834499998,0.2211076283333298,9
F1=2_200Vcm,17331.5858695,0.1648890166666665,5
F1=2_200Vcm,17331.585934500003,0.5987342099999988,9
F1=2_200Vcm,17331.5859605,0.24527183500000135,5
F1=2_200Vcm,17331.586020833332,0.13284727333333549,9
F1=2_200Vcm,17331.5860745,0.33409607999999963,5
F1=2_200Vcm,17331.5861555,0.16846016666666558,9
F1=2_200Vcm,17331.586173666667,0.385755741666673,5
F1=2_200Vcm,17331.586228833334,0.2825741816666678,9
F1=2_200Vcm,17331.586294333334,0.21507484666666865,5
F1=2_200Vcm,17331.586296999998,0.49955121333333086,9
F1=2_200Vcm,17331.586358166667,0.4440867699999988,5
F1=2_200Vcm,17331.58637766667,0.4494890766666665,9
F1=2_200Vcm,17331.586466666664,0.39888928500000675,5
F1=2_200Vcm,17331.586497333334,0.4296954866666662,9
F1=2_200Vcm,17331.586574,0.6459104366666663,5
F1=2_200Vcm,17331.586603,0.3816403600000005,9
F1=2_200Vcm,17331.5866805,0.4114028350000016,9
F1=2_200Vcm,17331.586719166666,0.3837233050000016,5
F1=2_200Vcm,17331.586784333333,0.48010320999999795,9
F1=2_200Vcm,17331.58683433333,0.5287571283333314,5
F1=2_200Vcm,17331.586885999997,0.3671629216666704,9
F1=2_200Vcm,17331.586921000002,0.16573313999999656,5
F1=2_200Vcm,17331.586979666667,0.5495387616666653,9
F1=2_200Vcm,17331.58700166667,0.11642940999999811,5
F1=2_200Vcm,17331.587074833336,0.15193291333333434,9
F1=2_200Vcm,17331.58708166667,0.1678941916666638,5
F1=2_200Vcm,17331.587165666668,0.2174239216666649,9
F1=2_200Vcm,17331.5871735,0.3485018466666699,5
F1=2_200Vcm,17331.587267666666,0.08401173333333478,5
F1=2_200Vcm,17331.587294,-0.05200559500000495,9
F1=2_200Vcm,17331.5873455,0.28421293833333466,5
F1=2_200Vcm,17331.587357666667,0.2679309900000025,9
F1=2_200Vcm,17331.587443333334,0.6121467950000021,5
F1=2_200Vcm,17331.587501500002,0.386183126666666,9
F1=2_200Vcm,17331.587525333332,0.23278537833333438,5
F1=2_200Vcm,17331.587590500003,0.23389006999999754,9
F1=2_200Vcm,17331.587616833334,0.16261245333333327,5
F1=2_200Vcm,17331.587717,0.31202769333333363,5
F1=2_200Vcm,17331.587736499998,0.36580236666666593,9
F1=2_200Vcm,17331.587810666668,0.3310330549999965,5
F1=2_200Vcm,17331.58781133333,0.617564018333334,9
